Initial State,Search Algorithm,Heuristic,Found Solution,Time,Max Frontier Size
"[[6, 1, 8], [3, 2, 7], [0, 5, 4]]",Greedy,heuristic_euclidean,True,0.0081329345703125,254
"[[3, 2, 7], [0, 6, 1], [8, 4, 5]]",A*,heuristic_manhattan,True,0.05202507972717285,1401
"[[3, 2, 7], [0, 6, 1], [8, 4, 5]]",A*,heuristic_misplaced_tiles,True,0.7300529479980469,15838
"[[3, 2, 7], [0, 6, 1], [8, 4, 5]]",A*,heuristic_euclidean,True,0.1168828010559082,2514
"[[3, 2, 7], [0, 6, 1], [8, 4, 5]]",Greedy,heuristic_manhattan,True,0.0023648738861083984,89
"[[3, 2, 7], [0, 6, 1], [8, 4, 5]]",Greedy,heuristic_misplaced_tiles,True,0.009544849395751953,379
"[[3, 2, 7], [0, 6, 1], [8, 4, 5]]",Greedy,heuristic_euclidean,True,0.010503053665161133,322
"[[5, 6, 4], [0, 1, 3], [7, 8, 2]]",A*,heuristic_manhattan,True,0.013532161712646484,408
"[[5, 6, 4], [0, 1, 3], [7, 8, 2]]",A*,heuristic_misplaced_tiles,True,0.10988593101501465,3360
"[[5, 6, 4], [0, 1, 3], [7, 8, 2]]",A*,heuristic_euclidean,True,0.03055262565612793,722
"[[5, 6, 4], [0, 1, 3], [7, 8, 2]]",Greedy,heuristic_manhattan,True,0.0007729530334472656,33
"[[5, 6, 4], [0, 1, 3], [7, 8, 2]]",Greedy,heuristic_misplaced_tiles,True,0.010657787322998047,436
"[[5, 6, 4], [0, 1, 3], [7, 8, 2]]",Greedy,heuristic_euclidean,True,0.002081155776977539,68
"[[2, 4, 6], [5, 0, 3], [7, 1, 8]]",A*,heuristic_manhattan,True,0.021462202072143555,623
"[[2, 4, 6], [5, 0, 3], [7, 1, 8]]",A*,heuristic_misplaced_tiles,True,0.09427475929260254,2849
"[[2, 4, 6], [5, 0, 3], [7, 1, 8]]",A*,heuristic_euclidean,True,0.03157520294189453,752
"[[2, 4, 6], [5, 0, 3], [7, 1, 8]]",Greedy,heuristic_manhattan,True,0.005784034729003906,228
"[[2, 4, 6], [5, 0, 3], [7, 1, 8]]",Greedy,heuristic_misplaced_tiles,True,0.028985977172851562,856
"[[2, 4, 6], [5, 0, 3], [7, 1, 8]]",Greedy,heuristic_euclidean,True,0.008044004440307617,251
"[[8, 7, 5], [1, 0, 3], [2, 4, 6]]",A*,heuristic_manhattan,True,0.021947860717773438,620
"[[8, 7, 5], [1, 0, 3], [2, 4, 6]]",A*,heuristic_misplaced_tiles,True,0.20553302764892578,6109
"[[8, 7, 5], [1, 0, 3], [2, 4, 6]]",A*,heuristic_euclidean,True,0.04731917381286621,898
"[[8, 7, 5], [1, 0, 3], [2, 4, 6]]",Greedy,heuristic_manhattan,True,0.005403041839599609,218
"[[8, 7, 5], [1, 0, 3], [2, 4, 6]]",Greedy,heuristic_misplaced_tiles,True,0.02002692222595215,823
"[[8, 7, 5], [1, 0, 3], [2, 4, 6]]",Greedy,heuristic_euclidean,True,0.007750034332275391,242
"[[3, 4, 8], [6, 2, 5], [1, 7, 0]]",A*,heuristic_manhattan,True,0.0032520294189453125,103
"[[3, 4, 8], [6, 2, 5], [1, 7, 0]]",A*,heuristic_misplaced_tiles,True,0.04881691932678223,1669
"[[3, 4, 8], [6, 2, 5], [1, 7, 0]]",A*,heuristic_euclidean,True,0.007498025894165039,193
"[[3, 4, 8], [6, 2, 5], [1, 7, 0]]",Greedy,heuristic_manhattan,True,0.002717256546020508,108
"[[3, 4, 8], [6, 2, 5], [1, 7, 0]]",Greedy,heuristic_misplaced_tiles,True,0.0038619041442871094,163
"[[3, 4, 8], [6, 2, 5], [1, 7, 0]]",Greedy,heuristic_euclidean,True,0.00635218620300293,200
"[[6, 2, 4], [5, 3, 7], [1, 8, 0]]",A*,heuristic_manhattan,True,0.04112982749938965,966
"[[6, 2, 4], [5, 3, 7], [1, 8, 0]]",A*,heuristic_misplaced_tiles,True,0.40883898735046387,10703
"[[6, 2, 4], [5, 3, 7], [1, 8, 0]]",A*,heuristic_euclidean,True,0.07418417930603027,1504
"[[6, 2, 4], [5, 3, 7], [1, 8, 0]]",Greedy,heuristic_manhattan,True,0.001608133316040039,61
"[[6, 2, 4], [5, 3, 7], [1, 8, 0]]",Greedy,heuristic_misplaced_tiles,True,0.003641843795776367,154
"[[6, 2, 4], [5, 3, 7], [1, 8, 0]]",Greedy,heuristic_euclidean,True,0.0016021728515625,50
"[[2, 8, 0], [7, 5, 4], [3, 1, 6]]",A*,heuristic_manhattan,True,0.010255098342895508,287
"[[2, 8, 0], [7, 5, 4], [3, 1, 6]]",A*,heuristic_misplaced_tiles,True,0.12231206893920898,3662
"[[2, 8, 0], [7, 5, 4], [3, 1, 6]]",A*,heuristic_euclidean,True,0.021911144256591797,504
"[[2, 8, 0], [7, 5, 4], [3, 1, 6]]",Greedy,heuristic_manhattan,True,0.004648923873901367,181
"[[2, 8, 0], [7, 5, 4], [3, 1, 6]]",Greedy,heuristic_misplaced_tiles,True,0.011491060256958008,457
"[[2, 8, 0], [7, 5, 4], [3, 1, 6]]",Greedy,heuristic_euclidean,True,0.007986068725585938,247
"[[0, 8, 6], [1, 4, 2], [7, 3, 5]]",A*,heuristic_manhattan,True,0.0018820762634277344,61
"[[0, 8, 6], [1, 4, 2], [7, 3, 5]]",A*,heuristic_misplaced_tiles,True,0.010164022445678711,371
"[[0, 8, 6], [1, 4, 2], [7, 3, 5]]",A*,heuristic_euclidean,True,0.0033779144287109375,92
"[[0, 8, 6], [1, 4, 2], [7, 3, 5]]",Greedy,heuristic_manhattan,True,0.0024518966674804688,89
"[[0, 8, 6], [1, 4, 2], [7, 3, 5]]",Greedy,heuristic_misplaced_tiles,True,0.00362396240234375,162
"[[0, 8, 6], [1, 4, 2], [7, 3, 5]]",Greedy,heuristic_euclidean,True,0.0009522438049316406,34
"[[7, 0, 3], [5, 6, 2], [8, 4, 1]]",A*,heuristic_manhattan,True,0.057903289794921875,1422
"[[7, 0, 3], [5, 6, 2], [8, 4, 1]]",A*,heuristic_misplaced_tiles,True,0.5856719017028809,14169
"[[7, 0, 3], [5, 6, 2], [8, 4, 1]]",A*,heuristic_euclidean,True,0.15370917320251465,3214
"[[7, 0, 3], [5, 6, 2], [8, 4, 1]]",Greedy,heuristic_manhattan,True,0.004003763198852539,156
"[[7, 0, 3], [5, 6, 2], [8, 4, 1]]",Greedy,heuristic_misplaced_tiles,True,0.011828899383544922,490
"[[7, 0, 3], [5, 6, 2], [8, 4, 1]]",Greedy,heuristic_euclidean,True,0.01825714111328125,347
"[[3, 5, 4], [1, 0, 8], [2, 6, 7]]",A*,heuristic_manhattan,True,0.015141725540161133,437
"[[3, 5, 4], [1, 0, 8], [2, 6, 7]]",A*,heuristic_misplaced_tiles,True,0.19053006172180176,5609
"[[3, 5, 4], [1, 0, 8], [2, 6, 7]]",A*,heuristic_euclidean,True,0.031598806381225586,748
"[[3, 5, 4], [1, 0, 8], [2, 6, 7]]",Greedy,heuristic_manhattan,True,0.003603219985961914,130
"[[3, 5, 4], [1, 0, 8], [2, 6, 7]]",Greedy,heuristic_misplaced_tiles,True,0.0032629966735839844,146
"[[3, 5, 4], [1, 0, 8], [2, 6, 7]]",Greedy,heuristic_euclidean,True,0.0030488967895507812,97
"[[6, 0, 7], [1, 3, 8], [4, 5, 2]]",A*,heuristic_manhattan,True,0.015394926071166992,451
"[[6, 0, 7], [1, 3, 8], [4, 5, 2]]",A*,heuristic_misplaced_tiles,True,0.23888897895812988,6739
"[[6, 0, 7], [1, 3, 8], [4, 5, 2]]",A*,heuristic_euclidean,True,0.0519258975982666,1186
"[[6, 0, 7], [1, 3, 8], [4, 5, 2]]",Greedy,heuristic_manhattan,True,0.0025191307067871094,97
"[[6, 0, 7], [1, 3, 8], [4, 5, 2]]",Greedy,heuristic_misplaced_tiles,True,0.0048258304595947266,201
"[[6, 0, 7], [1, 3, 8], [4, 5, 2]]",Greedy,heuristic_euclidean,True,0.0010650157928466797,36
"[[7, 4, 3], [2, 5, 8], [0, 6, 1]]",A*,heuristic_manhattan,True,0.006498098373413086,190
"[[7, 4, 3], [2, 5, 8], [0, 6, 1]]",A*,heuristic_misplaced_tiles,True,0.060690879821777344,1836
"[[7, 4, 3], [2, 5, 8], [0, 6, 1]]",A*,heuristic_euclidean,True,0.011671066284179688,275
"[[7, 4, 3], [2, 5, 8], [0, 6, 1]]",Greedy,heuristic_manhattan,True,0.004624843597412109,188
"[[7, 4, 3], [2, 5, 8], [0, 6, 1]]",Greedy,heuristic_misplaced_tiles,True,0.014770030975341797,620
"[[7, 4, 3], [2, 5, 8], [0, 6, 1]]",Greedy,heuristic_euclidean,True,0.0024781227111816406,73
"[[2, 4, 5], [3, 8, 0], [1, 7, 6]]",A*,heuristic_manhattan,True,0.007736921310424805,234
"[[2, 4, 5], [3, 8, 0], [1, 7, 6]]",A*,heuristic_misplaced_tiles,True,0.05178427696228027,1490
"[[2, 4, 5], [3, 8, 0], [1, 7, 6]]",A*,heuristic_euclidean,True,0.011821985244750977,285
"[[2, 4, 5], [3, 8, 0], [1, 7, 6]]",Greedy,heuristic_manhattan,True,0.0024602413177490234,97
"[[2, 4, 5], [3, 8, 0], [1, 7, 6]]",Greedy,heuristic_misplaced_tiles,True,0.008545875549316406,361
"[[2, 4, 5], [3, 8, 0], [1, 7, 6]]",Greedy,heuristic_euclidean,True,0.006871938705444336,217
"[[0, 8, 7], [2, 4, 5], [6, 1, 3]]",A*,heuristic_manhattan,True,0.007029056549072266,216
"[[0, 8, 7], [2, 4, 5], [6, 1, 3]]",A*,heuristic_misplaced_tiles,True,0.4279060363769531,10544
"[[0, 8, 7], [2, 4, 5], [6, 1, 3]]",A*,heuristic_euclidean,True,0.03867220878601074,865
"[[0, 8, 7], [2, 4, 5], [6, 1, 3]]",Greedy,heuristic_manhattan,True,0.006344795227050781,247
"[[0, 8, 7], [2, 4, 5], [6, 1, 3]]",Greedy,heuristic_misplaced_tiles,True,0.015686750411987305,622
"[[0, 8, 7], [2, 4, 5], [6, 1, 3]]",Greedy,heuristic_euclidean,True,0.007503986358642578,235
"[[6, 1, 2], [7, 0, 8], [5, 4, 3]]",A*,heuristic_manhattan,True,0.010317087173461914,304
"[[6, 1, 2], [7, 0, 8], [5, 4, 3]]",A*,heuristic_misplaced_tiles,True,0.08938717842102051,2650
"[[6, 1, 2], [7, 0, 8], [5, 4, 3]]",A*,heuristic_euclidean,True,0.018723726272583008,446
"[[6, 1, 2], [7, 0, 8], [5, 4, 3]]",Greedy,heuristic_manhattan,True,0.0014429092407226562,61
"[[6, 1, 2], [7, 0, 8], [5, 4, 3]]",Greedy,heuristic_misplaced_tiles,True,0.022075891494750977,900
"[[6, 1, 2], [7, 0, 8], [5, 4, 3]]",Greedy,heuristic_euclidean,True,0.0097808837890625,297
"[[7, 2, 6], [8, 5, 4], [1, 3, 0]]",A*,heuristic_manhattan,True,0.03654813766479492,1023
"[[7, 2, 6], [8, 5, 4], [1, 3, 0]]",A*,heuristic_misplaced_tiles,True,0.39965081214904785,10352
"[[7, 2, 6], [8, 5, 4], [1, 3, 0]]",A*,heuristic_euclidean,True,0.08675193786621094,1730
"[[7, 2, 6], [8, 5, 4], [1, 3, 0]]",Greedy,heuristic_manhattan,True,0.004110097885131836,156
"[[7, 2, 6], [8, 5, 4], [1, 3, 0]]",Greedy,heuristic_misplaced_tiles,True,0.01935410499572754,807
"[[7, 2, 6], [8, 5, 4], [1, 3, 0]]",Greedy,heuristic_euclidean,True,0.007859945297241211,237
"[[3, 5, 1], [0, 4, 2], [6, 7, 8]]",A*,heuristic_manhattan,True,0.0035779476165771484,113
"[[3, 5, 1], [0, 4, 2], [6, 7, 8]]",A*,heuristic_misplaced_tiles,True,0.041554927825927734,1448
"[[3, 5, 1], [0, 4, 2], [6, 7, 8]]",A*,heuristic_euclidean,True,0.008862972259521484,217
"[[3, 5, 1], [0, 4, 2], [6, 7, 8]]",Greedy,heuristic_manhattan,True,0.005448818206787109,216
"[[3, 5, 1], [0, 4, 2], [6, 7, 8]]",Greedy,heuristic_misplaced_tiles,True,0.03119635581970215,982
"[[3, 5, 1], [0, 4, 2], [6, 7, 8]]",Greedy,heuristic_euclidean,True,0.008492708206176758,265
"[[8, 3, 5], [1, 0, 6], [7, 2, 4]]",A*,heuristic_manhattan,True,0.015564918518066406,469
"[[8, 3, 5], [1, 0, 6], [7, 2, 4]]",A*,heuristic_misplaced_tiles,True,0.1920948028564453,5720
"[[8, 3, 5], [1, 0, 6], [7, 2, 4]]",A*,heuristic_euclidean,True,0.058998823165893555,1197
"[[8, 3, 5], [1, 0, 6], [7, 2, 4]]",Greedy,heuristic_manhattan,True,0.005374908447265625,207
"[[8, 3, 5], [1, 0, 6], [7, 2, 4]]",Greedy,heuristic_misplaced_tiles,True,0.005442142486572266,220
"[[8, 3, 5], [1, 0, 6], [7, 2, 4]]",Greedy,heuristic_euclidean,True,0.007999897003173828,248
"[[3, 8, 5], [4, 6, 7], [2, 1, 0]]",A*,heuristic_manhattan,True,0.0062367916107177734,190
"[[3, 8, 5], [4, 6, 7], [2, 1, 0]]",A*,heuristic_misplaced_tiles,True,0.11708521842956543,3427
"[[3, 8, 5], [4, 6, 7], [2, 1, 0]]",A*,heuristic_euclidean,True,0.017917871475219727,425
"[[3, 8, 5], [4, 6, 7], [2, 1, 0]]",Greedy,heuristic_manhattan,True,0.0019078254699707031,77
"[[3, 8, 5], [4, 6, 7], [2, 1, 0]]",Greedy,heuristic_misplaced_tiles,True,0.010386943817138672,450
"[[3, 8, 5], [4, 6, 7], [2, 1, 0]]",Greedy,heuristic_euclidean,True,0.007169008255004883,224
"[[7, 5, 0], [8, 1, 4], [2, 6, 3]]",A*,heuristic_manhattan,True,0.013829231262207031,398
"[[7, 5, 0], [8, 1, 4], [2, 6, 3]]",A*,heuristic_misplaced_tiles,True,0.1270768642425537,3787
"[[7, 5, 0], [8, 1, 4], [2, 6, 3]]",A*,heuristic_euclidean,True,0.02441716194152832,588
"[[7, 5, 0], [8, 1, 4], [2, 6, 3]]",Greedy,heuristic_manhattan,True,0.00486302375793457,190
"[[7, 5, 0], [8, 1, 4], [2, 6, 3]]",Greedy,heuristic_misplaced_tiles,True,0.01727008819580078,696
"[[7, 5, 0], [8, 1, 4], [2, 6, 3]]",Greedy,heuristic_euclidean,True,0.002164125442504883,66
"[[6, 4, 0], [5, 3, 8], [7, 1, 2]]",A*,heuristic_manhattan,True,0.08107590675354004,1962
"[[6, 4, 0], [5, 3, 8], [7, 1, 2]]",A*,heuristic_misplaced_tiles,True,1.0259599685668945,21055
"[[6, 4, 0], [5, 3, 8], [7, 1, 2]]",A*,heuristic_euclidean,True,0.17934012413024902,3686
"[[6, 4, 0], [5, 3, 8], [7, 1, 2]]",Greedy,heuristic_manhattan,True,0.003061056137084961,125
"[[6, 4, 0], [5, 3, 8], [7, 1, 2]]",Greedy,heuristic_misplaced_tiles,True,0.0236361026763916,972
"[[6, 4, 0], [5, 3, 8], [7, 1, 2]]",Greedy,heuristic_euclidean,True,0.018292903900146484,365
"[[2, 1, 5], [6, 7, 3], [8, 4, 0]]",A*,heuristic_manhattan,True,0.11834311485290527,3075
"[[2, 1, 5], [6, 7, 3], [8, 4, 0]]",A*,heuristic_misplaced_tiles,True,1.0863230228424072,21262
"[[2, 1, 5], [6, 7, 3], [8, 4, 0]]",A*,heuristic_euclidean,True,0.2395796775817871,4774
"[[2, 1, 5], [6, 7, 3], [8, 4, 0]]",Greedy,heuristic_manhattan,True,0.004318952560424805,173
"[[2, 1, 5], [6, 7, 3], [8, 4, 0]]",Greedy,heuristic_misplaced_tiles,True,0.01051020622253418,453
"[[2, 1, 5], [6, 7, 3], [8, 4, 0]]",Greedy,heuristic_euclidean,True,0.0023338794708251953,71
"[[0, 6, 3], [1, 4, 5], [8, 7, 2]]",A*,heuristic_manhattan,True,0.027304887771606445,775
"[[0, 6, 3], [1, 4, 5], [8, 7, 2]]",A*,heuristic_misplaced_tiles,True,0.1881999969482422,5313
"[[0, 6, 3], [1, 4, 5], [8, 7, 2]]",A*,heuristic_euclidean,True,0.05420064926147461,1241
"[[0, 6, 3], [1, 4, 5], [8, 7, 2]]",Greedy,heuristic_manhattan,True,0.0056269168853759766,222
"[[0, 6, 3], [1, 4, 5], [8, 7, 2]]",Greedy,heuristic_misplaced_tiles,True,0.01518106460571289,641
"[[0, 6, 3], [1, 4, 5], [8, 7, 2]]",Greedy,heuristic_euclidean,True,0.008053064346313477,252
"[[3, 2, 8], [0, 5, 7], [1, 6, 4]]",A*,heuristic_manhattan,True,0.017628192901611328,499
"[[3, 2, 8], [0, 5, 7], [1, 6, 4]]",A*,heuristic_misplaced_tiles,True,0.22388577461242676,6454
"[[3, 2, 8], [0, 5, 7], [1, 6, 4]]",A*,heuristic_euclidean,True,0.03769493103027344,881
"[[3, 2, 8], [0, 5, 7], [1, 6, 4]]",Greedy,heuristic_manhattan,True,0.002031087875366211,76
"[[3, 2, 8], [0, 5, 7], [1, 6, 4]]",Greedy,heuristic_misplaced_tiles,True,0.0047149658203125,200
"[[3, 2, 8], [0, 5, 7], [1, 6, 4]]",Greedy,heuristic_euclidean,True,0.00218963623046875,69
"[[7, 8, 0], [1, 4, 6], [3, 2, 5]]",A*,heuristic_manhattan,True,0.05495595932006836,1303
"[[7, 8, 0], [1, 4, 6], [3, 2, 5]]",A*,heuristic_misplaced_tiles,True,1.0752298831939697,21598
"[[7, 8, 0], [1, 4, 6], [3, 2, 5]]",A*,heuristic_euclidean,True,0.15793395042419434,3241
"[[7, 8, 0], [1, 4, 6], [3, 2, 5]]",Greedy,heuristic_manhattan,True,0.010530233383178711,417
"[[7, 8, 0], [1, 4, 6], [3, 2, 5]]",Greedy,heuristic_misplaced_tiles,True,0.004808902740478516,212
"[[7, 8, 0], [1, 4, 6], [3, 2, 5]]",Greedy,heuristic_euclidean,True,0.008063077926635742,251
"[[8, 7, 1], [0, 2, 6], [4, 5, 3]]",A*,heuristic_manhattan,True,0.017991065979003906,344
"[[8, 7, 1], [0, 2, 6], [4, 5, 3]]",A*,heuristic_misplaced_tiles,True,0.10450100898742676,3370
"[[8, 7, 1], [0, 2, 6], [4, 5, 3]]",A*,heuristic_euclidean,True,0.019938945770263672,467
"[[8, 7, 1], [0, 2, 6], [4, 5, 3]]",Greedy,heuristic_manhattan,True,0.01289510726928711,260
"[[8, 7, 1], [0, 2, 6], [4, 5, 3]]",Greedy,heuristic_misplaced_tiles,True,0.010289192199707031,434
"[[8, 7, 1], [0, 2, 6], [4, 5, 3]]",Greedy,heuristic_euclidean,True,0.009306907653808594,287
"[[3, 2, 7], [6, 0, 8], [5, 4, 1]]",A*,heuristic_manhattan,True,0.0765528678894043,2048
"[[3, 2, 7], [6, 0, 8], [5, 4, 1]]",A*,heuristic_misplaced_tiles,True,2.258517026901245,34041
"[[3, 2, 7], [6, 0, 8], [5, 4, 1]]",A*,heuristic_euclidean,True,0.442763090133667,8644
"[[3, 2, 7], [6, 0, 8], [5, 4, 1]]",Greedy,heuristic_manhattan,True,0.01475977897644043,322
"[[3, 2, 7], [6, 0, 8], [5, 4, 1]]",Greedy,heuristic_misplaced_tiles,True,0.005875825881958008,238
"[[3, 2, 7], [6, 0, 8], [5, 4, 1]]",Greedy,heuristic_euclidean,True,0.010062217712402344,303
"[[1, 6, 7], [2, 5, 0], [4, 8, 3]]",A*,heuristic_manhattan,True,0.014181137084960938,433
"[[1, 6, 7], [2, 5, 0], [4, 8, 3]]",A*,heuristic_misplaced_tiles,True,0.1061708927154541,3146
"[[1, 6, 7], [2, 5, 0], [4, 8, 3]]",A*,heuristic_euclidean,True,0.033805131912231445,780
"[[1, 6, 7], [2, 5, 0], [4, 8, 3]]",Greedy,heuristic_manhattan,True,0.0008912086486816406,38
"[[1, 6, 7], [2, 5, 0], [4, 8, 3]]",Greedy,heuristic_misplaced_tiles,True,0.011178016662597656,473
"[[1, 6, 7], [2, 5, 0], [4, 8, 3]]",Greedy,heuristic_euclidean,True,0.0015218257904052734,49
"[[1, 6, 4], [3, 8, 0], [7, 2, 5]]",A*,heuristic_manhattan,True,0.00595402717590332,185
"[[1, 6, 4], [3, 8, 0], [7, 2, 5]]",A*,heuristic_misplaced_tiles,True,0.04747295379638672,1618
"[[1, 6, 4], [3, 8, 0], [7, 2, 5]]",A*,heuristic_euclidean,True,0.011194944381713867,280
"[[1, 6, 4], [3, 8, 0], [7, 2, 5]]",Greedy,heuristic_manhattan,True,0.004476070404052734,176
"[[1, 6, 4], [3, 8, 0], [7, 2, 5]]",Greedy,heuristic_misplaced_tiles,True,0.02684187889099121,805
"[[1, 6, 4], [3, 8, 0], [7, 2, 5]]",Greedy,heuristic_euclidean,True,0.007963895797729492,249
"[[7, 5, 2], [6, 0, 8], [4, 3, 1]]",A*,heuristic_manhattan,True,0.04335284233093262,1192
"[[7, 5, 2], [6, 0, 8], [4, 3, 1]]",A*,heuristic_misplaced_tiles,True,0.5006091594696045,12484
"[[7, 5, 2], [6, 0, 8], [4, 3, 1]]",A*,heuristic_euclidean,True,0.09127402305603027,1847
"[[7, 5, 2], [6, 0, 8], [4, 3, 1]]",Greedy,heuristic_manhattan,True,0.009991884231567383,395
"[[7, 5, 2], [6, 0, 8], [4, 3, 1]]",Greedy,heuristic_misplaced_tiles,True,0.008475065231323242,351
"[[7, 5, 2], [6, 0, 8], [4, 3, 1]]",Greedy,heuristic_euclidean,True,0.0017838478088378906,55
"[[7, 1, 2], [4, 8, 0], [3, 5, 6]]",A*,heuristic_manhattan,True,0.029593944549560547,827
"[[7, 1, 2], [4, 8, 0], [3, 5, 6]]",A*,heuristic_misplaced_tiles,True,0.24587106704711914,6707
"[[7, 1, 2], [4, 8, 0], [3, 5, 6]]",A*,heuristic_euclidean,True,0.06988000869750977,1535
"[[7, 1, 2], [4, 8, 0], [3, 5, 6]]",Greedy,heuristic_manhattan,True,0.005238771438598633,206
"[[7, 1, 2], [4, 8, 0], [3, 5, 6]]",Greedy,heuristic_misplaced_tiles,True,0.001989126205444336,84
"[[7, 1, 2], [4, 8, 0], [3, 5, 6]]",Greedy,heuristic_euclidean,True,0.0015459060668945312,48
"[[0, 2, 8], [7, 3, 1], [6, 5, 4]]",A*,heuristic_manhattan,True,0.0029201507568359375,89
"[[0, 2, 8], [7, 3, 1], [6, 5, 4]]",A*,heuristic_misplaced_tiles,True,0.05695080757141113,1660
"[[0, 2, 8], [7, 3, 1], [6, 5, 4]]",A*,heuristic_euclidean,True,0.006989955902099609,182
"[[0, 2, 8], [7, 3, 1], [6, 5, 4]]",Greedy,heuristic_manhattan,True,0.0030717849731445312,125
"[[0, 2, 8], [7, 3, 1], [6, 5, 4]]",Greedy,heuristic_misplaced_tiles,True,0.007513284683227539,308
"[[0, 2, 8], [7, 3, 1], [6, 5, 4]]",Greedy,heuristic_euclidean,True,0.00642085075378418,202
"[[8, 4, 5], [6, 0, 3], [7, 1, 2]]",A*,heuristic_manhattan,True,0.02723097801208496,782
"[[8, 4, 5], [6, 0, 3], [7, 1, 2]]",A*,heuristic_misplaced_tiles,True,0.47830796241760254,12235
"[[8, 4, 5], [6, 0, 3], [7, 1, 2]]",A*,heuristic_euclidean,True,0.10006499290466309,2059
"[[8, 4, 5], [6, 0, 3], [7, 1, 2]]",Greedy,heuristic_manhattan,True,0.009800195693969727,376
"[[8, 4, 5], [6, 0, 3], [7, 1, 2]]",Greedy,heuristic_misplaced_tiles,True,0.03004908561706543,1145
"[[8, 4, 5], [6, 0, 3], [7, 1, 2]]",Greedy,heuristic_euclidean,True,0.008080005645751953,256
"[[7, 3, 5], [6, 0, 4], [2, 8, 1]]",A*,heuristic_manhattan,True,0.010411739349365234,306
"[[7, 3, 5], [6, 0, 4], [2, 8, 1]]",A*,heuristic_misplaced_tiles,True,0.21236419677734375,5877
"[[7, 3, 5], [6, 0, 4], [2, 8, 1]]",A*,heuristic_euclidean,True,0.023533105850219727,563
"[[7, 3, 5], [6, 0, 4], [2, 8, 1]]",Greedy,heuristic_manhattan,True,0.002249002456665039,94
"[[7, 3, 5], [6, 0, 4], [2, 8, 1]]",Greedy,heuristic_misplaced_tiles,True,0.017455101013183594,723
"[[7, 3, 5], [6, 0, 4], [2, 8, 1]]",Greedy,heuristic_euclidean,True,0.007636070251464844,244
"[[8, 5, 3], [6, 7, 4], [0, 2, 1]]",A*,heuristic_manhattan,True,0.06308507919311523,1507
"[[8, 5, 3], [6, 7, 4], [0, 2, 1]]",A*,heuristic_misplaced_tiles,True,1.0655410289764404,21358
"[[8, 5, 3], [6, 7, 4], [0, 2, 1]]",A*,heuristic_euclidean,True,0.15736913681030273,3202
"[[8, 5, 3], [6, 7, 4], [0, 2, 1]]",Greedy,heuristic_manhattan,True,0.0033783912658691406,136
"[[8, 5, 3], [6, 7, 4], [0, 2, 1]]",Greedy,heuristic_misplaced_tiles,True,0.02219676971435547,879
"[[8, 5, 3], [6, 7, 4], [0, 2, 1]]",Greedy,heuristic_euclidean,True,0.00838780403137207,260
"[[2, 6, 3], [1, 4, 8], [0, 5, 7]]",A*,heuristic_manhattan,True,0.0011610984802246094,37
"[[2, 6, 3], [1, 4, 8], [0, 5, 7]]",A*,heuristic_misplaced_tiles,True,0.003036022186279297,116
"[[2, 6, 3], [1, 4, 8], [0, 5, 7]]",A*,heuristic_euclidean,True,0.001455068588256836,38
"[[2, 6, 3], [1, 4, 8], [0, 5, 7]]",Greedy,heuristic_manhattan,True,0.0034079551696777344,137
"[[2, 6, 3], [1, 4, 8], [0, 5, 7]]",Greedy,heuristic_misplaced_tiles,True,0.0047609806060791016,213
"[[2, 6, 3], [1, 4, 8], [0, 5, 7]]",Greedy,heuristic_euclidean,True,0.0064280033111572266,203
"[[8, 4, 3], [2, 5, 7], [0, 1, 6]]",A*,heuristic_manhattan,True,0.019470691680908203,552
"[[8, 4, 3], [2, 5, 7], [0, 1, 6]]",A*,heuristic_misplaced_tiles,True,0.12540817260742188,3861
"[[8, 4, 3], [2, 5, 7], [0, 1, 6]]",A*,heuristic_euclidean,True,0.041101932525634766,782
"[[8, 4, 3], [2, 5, 7], [0, 1, 6]]",Greedy,heuristic_manhattan,True,0.005053997039794922,192
"[[8, 4, 3], [2, 5, 7], [0, 1, 6]]",Greedy,heuristic_misplaced_tiles,True,0.0034918785095214844,162
"[[8, 4, 3], [2, 5, 7], [0, 1, 6]]",Greedy,heuristic_euclidean,True,0.0014882087707519531,48
"[[7, 2, 6], [4, 1, 3], [8, 5, 0]]",A*,heuristic_manhattan,True,0.011546134948730469,338
"[[7, 2, 6], [4, 1, 3], [8, 5, 0]]",A*,heuristic_misplaced_tiles,True,0.060440778732299805,1970
"[[7, 2, 6], [4, 1, 3], [8, 5, 0]]",A*,heuristic_euclidean,True,0.019704103469848633,467
"[[7, 2, 6], [4, 1, 3], [8, 5, 0]]",Greedy,heuristic_manhattan,True,0.006575822830200195,260
"[[7, 2, 6], [4, 1, 3], [8, 5, 0]]",Greedy,heuristic_misplaced_tiles,True,0.011224031448364258,462
"[[7, 2, 6], [4, 1, 3], [8, 5, 0]]",Greedy,heuristic_euclidean,True,0.0035228729248046875,98
"[[2, 6, 8], [0, 5, 4], [1, 7, 3]]",A*,heuristic_manhattan,True,0.01419210433959961,250
"[[2, 6, 8], [0, 5, 4], [1, 7, 3]]",A*,heuristic_misplaced_tiles,True,0.09185290336608887,3050
"[[2, 6, 8], [0, 5, 4], [1, 7, 3]]",A*,heuristic_euclidean,True,0.02368783950805664,549
"[[2, 6, 8], [0, 5, 4], [1, 7, 3]]",Greedy,heuristic_manhattan,True,0.0026941299438476562,109
